SG_MULTIHOPMANUAL_001-numPingApps_10
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[6] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[7] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[8] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
--
results/SG_MULTIHOPMANUAL_001-9.sca:statistic SG_LRWPAN_001.backend.pingApp[9] 	rtt:histogram
results/SG_MULTIHOPMANUAL_001-9.sca-field count 0
results/SG_MULTIHOPMANUAL_001-9.sca-field mean 0
results/SG_MULTIHOPMANUAL_001-9.sca-field stddev -nan
results/SG_MULTIHOPMANUAL_001-9.sca-field sum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field sqrsum 0
results/SG_MULTIHOPMANUAL_001-9.sca-field min 0
results/SG_MULTIHOPMANUAL_001-9.sca-field max 0
